epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,100101,0.90066,0.98826,1.25106,0.79396,0.71877,0.80404,0.60658,0.94343,0.85029,1.24748,0.003895,0.003895,0.003895
187,100662,0.89745,0.99013,1.24955,0.79581,0.71818,0.80433,0.60716,0.94315,0.85008,1.24682,0.003862,0.003862,0.003862
188,101200,0.89596,0.98652,1.24646,0.79924,0.71709,0.80466,0.60719,0.94268,0.84935,1.24633,0.003829,0.003829,0.003829
189,101702,0.89585,0.9771,1.24487,0.79945,0.71707,0.80495,0.60745,0.94249,0.84861,1.24573,0.003796,0.003796,0.003796
190,102262,0.89228,0.97489,1.24402,0.80029,0.71862,0.80524,0.60751,0.94222,0.84793,1.24517,0.003763,0.003763,0.003763
191,102809,0.89862,0.98284,1.24939,0.8013,0.718,0.8052,0.60775,0.94199,0.84749,1.2446,0.00373,0.00373,0.00373
192,103314,0.89002,0.96639,1.24177,0.80166,0.71834,0.80527,0.60798,0.94202,0.84691,1.24432,0.003697,0.003697,0.003697
193,103829,0.89365,0.97062,1.24393,0.80151,0.71864,0.80575,0.60813,0.94175,0.84653,1.24395,0.003664,0.003664,0.003664
194,104304,0.89104,0.96603,1.2401,0.80006,0.71992,0.80577,0.60835,0.94161,0.84589,1.24352,0.003631,0.003631,0.003631
195,104718,0.88517,0.96427,1.23899,0.80201,0.71876,0.80587,0.60851,0.94164,0.84537,1.2434,0.003598,0.003598,0.003598
196,105177,0.88837,0.97014,1.24141,0.80283,0.71876,0.80626,0.60865,0.94174,0.84499,1.24315,0.003565,0.003565,0.003565
197,105645,0.88896,0.96132,1.23958,0.80425,0.71819,0.80625,0.6086,0.94145,0.84475,1.24267,0.003532,0.003532,0.003532
198,106056,0.88499,0.95808,1.23814,0.80435,0.71921,0.80649,0.60895,0.94131,0.84432,1.24222,0.003499,0.003499,0.003499
199,106502,0.88471,0.95844,1.23649,0.80394,0.71796,0.80681,0.60905,0.94136,0.84386,1.24191,0.003466,0.003466,0.003466
200,106973,0.88041,0.95589,1.23801,0.80266,0.71951,0.80691,0.60949,0.9412,0.84331,1.24148,0.003433,0.003433,0.003433
201,107382,0.87486,0.94948,1.23077,0.80426,0.71892,0.8072,0.6095,0.94126,0.8432,1.24132,0.0034,0.0034,0.0034
202,107825,0.88128,0.95106,1.23401,0.80563,0.7179,0.80711,0.60959,0.94117,0.84302,1.24109,0.003367,0.003367,0.003367
203,108300,0.87804,0.95363,1.23486,0.80451,0.71822,0.80747,0.60983,0.94079,0.84277,1.24054,0.003334,0.003334,0.003334
204,108717,0.87992,0.94418,1.23232,0.8037,0.72012,0.80746,0.60971,0.94077,0.84217,1.2403,0.003301,0.003301,0.003301
205,109158,0.87214,0.94176,1.22884,0.80806,0.71912,0.80796,0.6098,0.94103,0.84193,1.24032,0.003268,0.003268,0.003268
206,109633,0.87527,0.9394,1.23074,0.80794,0.71822,0.80804,0.61021,0.94101,0.8416,1.24003,0.003235,0.003235,0.003235
207,110045,0.87849,0.94207,1.23161,0.80191,0.72316,0.80847,0.61085,0.94078,0.84142,1.23947,0.003202,0.003202,0.003202
208,110485,0.87908,0.94559,1.23222,0.80409,0.72213,0.80835,0.61105,0.94077,0.84127,1.23914,0.003169,0.003169,0.003169
209,110964,0.86729,0.92586,1.22368,0.80514,0.7229,0.80878,0.61153,0.94087,0.84098,1.23896,0.003136,0.003136,0.003136
210,111380,0.87028,0.92994,1.22528,0.80569,0.72087,0.80864,0.61171,0.94046,0.84076,1.23836,0.003103,0.003103,0.003103
211,111822,0.87136,0.92884,1.22695,0.80835,0.71957,0.80909,0.61159,0.94038,0.84054,1.238,0.00307,0.00307,0.00307
212,112306,0.87319,0.93093,1.22813,0.80708,0.72117,0.80899,0.61181,0.94014,0.84034,1.23751,0.003037,0.003037,0.003037
213,112726,0.86447,0.92409,1.22232,0.81171,0.71983,0.80895,0.612,0.94018,0.84005,1.23731,0.003004,0.003004,0.003004
214,113173,0.86812,0.92826,1.22322,0.80995,0.72198,0.80926,0.61191,0.93997,0.83984,1.23697,0.002971,0.002971,0.002971
215,113664,0.86572,0.92061,1.22089,0.81235,0.72134,0.80952,0.61204,0.93978,0.83931,1.23658,0.002938,0.002938,0.002938
216,114091,0.86306,0.91878,1.2204,0.81268,0.72042,0.80945,0.61223,0.93972,0.83841,1.23625,0.002905,0.002905,0.002905
217,114522,0.8632,0.91963,1.21978,0.81601,0.7202,0.8097,0.61227,0.9392,0.83778,1.23556,0.002872,0.002872,0.002872
218,115016,0.85871,0.90913,1.21558,0.81612,0.72065,0.80962,0.61295,0.93909,0.83747,1.2353,0.002839,0.002839,0.002839
219,115442,0.85964,0.91482,1.21698,0.81488,0.72225,0.80961,0.61316,0.93918,0.83725,1.23512,0.002806,0.002806,0.002806
220,115865,0.85884,0.90742,1.21552,0.81711,0.7215,0.80967,0.61328,0.93913,0.83706,1.23481,0.002773,0.002773,0.002773
221,116366,0.85818,0.90642,1.21661,0.81983,0.71871,0.80978,0.61333,0.93911,0.83668,1.23468,0.00274,0.00274,0.00274
222,116795,0.85853,0.91193,1.21597,0.8191,0.71969,0.80998,0.61376,0.93918,0.83653,1.23469,0.002707,0.002707,0.002707
223,117207,0.85541,0.9042,1.21317,0.82194,0.71828,0.81027,0.61408,0.93923,0.83588,1.23449,0.002674,0.002674,0.002674
224,117722,0.85303,0.90572,1.21376,0.81951,0.71949,0.8102,0.61408,0.93876,0.8355,1.23395,0.002641,0.002641,0.002641
225,118146,0.85544,0.90096,1.21232,0.81962,0.72091,0.81049,0.61407,0.93879,0.83504,1.2338,0.002608,0.002608,0.002608
226,118552,0.84949,0.89119,1.20873,0.81828,0.72128,0.81051,0.61435,0.93878,0.83486,1.2337,0.002575,0.002575,0.002575
227,118815,0.84975,0.89461,1.20997,0.81761,0.72176,0.8104,0.61401,0.93879,0.83441,1.23353,0.002542,0.002542,0.002542
228,119160,0.85122,0.89476,1.21062,0.8189,0.72103,0.81041,0.6143,0.93872,0.83417,1.23338,0.002509,0.002509,0.002509
229,119513,0.85072,0.89079,1.21109,0.82047,0.72008,0.81042,0.61427,0.93864,0.83381,1.2331,0.002476,0.002476,0.002476
230,119865,0.84512,0.88574,1.20362,0.81865,0.72307,0.81049,0.61447,0.93901,0.83341,1.23332,0.002443,0.002443,0.002443
231,120212,0.84681,0.8859,1.20888,0.819,0.72202,0.81086,0.61436,0.93931,0.83336,1.23332,0.00241,0.00241,0.00241
232,120547,0.84529,0.88163,1.20404,0.81912,0.7223,0.81103,0.61445,0.93974,0.83296,1.23329,0.002377,0.002377,0.002377
233,120881,0.8409,0.88045,1.20024,0.81826,0.72244,0.81116,0.61465,0.93976,0.8323,1.23304,0.002344,0.002344,0.002344
234,121214,0.83983,0.87343,1.20152,0.81789,0.72392,0.81126,0.6146,0.93972,0.83224,1.23273,0.002311,0.002311,0.002311
235,121553,0.84135,0.87454,1.20201,0.81657,0.7247,0.81127,0.61452,0.93988,0.8319,1.23275,0.002278,0.002278,0.002278
236,121896,0.83819,0.86884,1.19933,0.8163,0.72454,0.8114,0.6145,0.93993,0.83169,1.23267,0.002245,0.002245,0.002245
237,122244,0.84114,0.87286,1.20297,0.81466,0.72438,0.81152,0.61455,0.94026,0.83173,1.23282,0.002212,0.002212,0.002212
238,122596,0.83518,0.86538,1.19851,0.81694,0.72355,0.8116,0.61463,0.94058,0.83134,1.2328,0.002179,0.002179,0.002179
239,122939,0.83901,0.85938,1.1988,0.82114,0.7202,0.81153,0.61436,0.94039,0.83093,1.23243,0.002146,0.002146,0.002146
240,123277,0.83825,0.86234,1.19872,0.81704,0.72407,0.8118,0.61484,0.94042,0.83013,1.23226,0.002113,0.002113,0.002113
241,123612,0.83264,0.86024,1.19527,0.81758,0.72389,0.81191,0.61477,0.94059,0.82987,1.23222,0.00208,0.00208,0.00208
242,123950,0.83147,0.86102,1.19652,0.8222,0.7201,0.81208,0.61461,0.94066,0.82971,1.23211,0.002047,0.002047,0.002047
243,124285,0.8322,0.85147,1.19289,0.82383,0.71923,0.81203,0.61461,0.94049,0.82941,1.23187,0.002014,0.002014,0.002014
244,124651,0.82534,0.85132,1.19063,0.82267,0.72101,0.81204,0.61466,0.94012,0.82972,1.23141,0.001981,0.001981,0.001981
245,125014,0.82609,0.85035,1.19048,0.82459,0.72035,0.81225,0.6151,0.94048,0.82911,1.23146,0.001948,0.001948,0.001948
246,125364,0.82607,0.85153,1.19139,0.82277,0.72013,0.81204,0.61541,0.94041,0.82864,1.23131,0.001915,0.001915,0.001915
247,125709,0.82172,0.84368,1.18488,0.81723,0.72337,0.81203,0.61526,0.94045,0.82838,1.23121,0.001882,0.001882,0.001882
248,126045,0.81961,0.83716,1.18533,0.81772,0.72375,0.81224,0.61564,0.9405,0.82809,1.23124,0.001849,0.001849,0.001849
249,126385,0.82236,0.83815,1.1841,0.81727,0.72463,0.8123,0.61571,0.94058,0.82789,1.23107,0.001816,0.001816,0.001816
250,126724,0.81703,0.84055,1.183,0.82107,0.72152,0.81232,0.61558,0.94054,0.82764,1.23092,0.001783,0.001783,0.001783
251,127064,0.81833,0.83268,1.18237,0.82271,0.72107,0.81214,0.61575,0.94082,0.8276,1.23093,0.00175,0.00175,0.00175
252,127414,0.81404,0.8323,1.18255,0.8222,0.72152,0.81229,0.61568,0.94091,0.82702,1.23077,0.001717,0.001717,0.001717
253,127766,0.81384,0.82543,1.17835,0.82143,0.72368,0.81221,0.61566,0.94086,0.82668,1.23055,0.001684,0.001684,0.001684
254,128123,0.81402,0.82167,1.18016,0.8206,0.72367,0.81221,0.6156,0.94102,0.8266,1.23059,0.001651,0.001651,0.001651
255,128467,0.81498,0.82039,1.17794,0.82086,0.72369,0.81235,0.61601,0.94129,0.82627,1.2307,0.001618,0.001618,0.001618
256,128811,0.81703,0.8269,1.18097,0.82044,0.72455,0.81251,0.61587,0.94135,0.8254,1.23068,0.001585,0.001585,0.001585
257,129155,0.81281,0.82481,1.17771,0.82205,0.72271,0.81252,0.61583,0.94135,0.82515,1.23056,0.001552,0.001552,0.001552
258,129456,0.80498,0.81508,1.17359,0.82893,0.71761,0.81226,0.61593,0.94155,0.82497,1.23053,0.001519,0.001519,0.001519
259,129702,0.80525,0.81081,1.17255,0.82614,0.71934,0.81243,0.61591,0.94169,0.8247,1.23042,0.001486,0.001486,0.001486
260,129944,0.79948,0.80395,1.16881,0.8275,0.7179,0.81205,0.61566,0.94186,0.8248,1.23038,0.001453,0.001453,0.001453
261,130192,0.80869,0.81196,1.1771,0.82734,0.71936,0.81243,0.61606,0.94206,0.82441,1.23058,0.00142,0.00142,0.00142
262,130432,0.8069,0.80552,1.17176,0.82476,0.72086,0.81241,0.6163,0.94216,0.8241,1.23038,0.001387,0.001387,0.001387
263,130661,0.80629,0.80324,1.16918,0.82682,0.71985,0.81254,0.6164,0.94231,0.82377,1.23033,0.001354,0.001354,0.001354
264,130892,0.80452,0.80099,1.17068,0.82523,0.72155,0.81283,0.6161,0.94224,0.8235,1.23018,0.001321,0.001321,0.001321
265,131124,0.80382,0.79442,1.16914,0.82103,0.72323,0.81267,0.61589,0.94235,0.8228,1.2302,0.001288,0.001288,0.001288
266,131373,0.79562,0.7906,1.16349,0.82242,0.72329,0.81252,0.61595,0.94264,0.82262,1.23028,0.001255,0.001255,0.001255
267,131621,0.79729,0.79059,1.1654,0.82306,0.72313,0.81268,0.6162,0.94274,0.82216,1.23034,0.001222,0.001222,0.001222
268,131851,0.79735,0.79136,1.16561,0.82207,0.72402,0.81272,0.61592,0.94279,0.8218,1.23025,0.001189,0.001189,0.001189
269,132083,0.79807,0.79224,1.16508,0.82191,0.72452,0.81221,0.61602,0.94279,0.82135,1.23024,0.001156,0.001156,0.001156
270,132315,0.79071,0.78196,1.1614,0.81916,0.7266,0.81212,0.61574,0.94301,0.821,1.23043,0.001123,0.001123,0.001123
271,132551,0.79319,0.78812,1.16629,0.81959,0.72614,0.81211,0.6156,0.94312,0.82049,1.2305,0.00109,0.00109,0.00109
272,132798,0.79114,0.776,1.16088,0.81863,0.72743,0.81225,0.61564,0.94326,0.81998,1.23062,0.001057,0.001057,0.001057
273,133034,0.78535,0.76573,1.15702,0.82004,0.72747,0.81237,0.61587,0.94341,0.81955,1.23083,0.001024,0.001024,0.001024
274,133265,0.78382,0.77332,1.15749,0.81827,0.72819,0.81244,0.61589,0.94351,0.81911,1.23094,0.000991,0.000991,0.000991
275,133505,0.78319,0.7705,1.15522,0.81841,0.72808,0.81254,0.61604,0.94356,0.81876,1.23091,0.000958,0.000958,0.000958
276,133740,0.78163,0.77003,1.15562,0.82461,0.72367,0.81247,0.61636,0.94372,0.81861,1.23111,0.000925,0.000925,0.000925
277,133986,0.78012,0.76805,1.15308,0.82403,0.72318,0.81237,0.61594,0.94376,0.81847,1.23116,0.000892,0.000892,0.000892
278,134239,0.78092,0.76085,1.15306,0.82587,0.72225,0.81234,0.61596,0.94373,0.81825,1.23121,0.000859,0.000859,0.000859
279,134478,0.77892,0.76517,1.15427,0.828,0.71954,0.81212,0.61572,0.94417,0.81734,1.23159,0.000826,0.000826,0.000826
280,134719,0.7769,0.7618,1.15229,0.82785,0.72042,0.81242,0.61593,0.94432,0.81708,1.2318,0.000793,0.000793,0.000793
281,134951,0.77715,0.76469,1.15247,0.82808,0.72063,0.81254,0.61569,0.9447,0.81652,1.23204,0.00076,0.00076,0.00076
282,135185,0.77643,0.75936,1.14946,0.8294,0.71994,0.81224,0.61552,0.94489,0.81626,1.23208,0.000727,0.000727,0.000727
283,135433,0.77422,0.75544,1.15063,0.82813,0.72147,0.81234,0.61561,0.94512,0.81601,1.23229,0.000694,0.000694,0.000694
284,135686,0.76934,0.7518,1.14641,0.82949,0.72116,0.81252,0.61544,0.94562,0.81558,1.23265,0.000661,0.000661,0.000661
285,135927,0.77182,0.74865,1.14674,0.82823,0.72315,0.8125,0.61558,0.94569,0.81482,1.23265,0.000628,0.000628,0.000628
286,136165,0.76809,0.74761,1.14419,0.82793,0.72253,0.81226,0.6155,0.94605,0.81504,1.23297,0.000595,0.000595,0.000595
287,136399,0.77059,0.74493,1.14552,0.82664,0.72347,0.8122,0.61547,0.94605,0.81486,1.23294,0.000562,0.000562,0.000562
288,136635,0.76941,0.73985,1.14425,0.83071,0.72099,0.81212,0.61544,0.94617,0.81454,1.23308,0.000529,0.000529,0.000529
289,136883,0.76136,0.73701,1.14154,0.83137,0.72131,0.81199,0.61524,0.94649,0.81425,1.23342,0.000496,0.000496,0.000496
290,137136,0.76065,0.73798,1.14148,0.82888,0.72233,0.812,0.61495,0.94663,0.81418,1.23348,0.000463,0.000463,0.000463
291,137388,0.76376,0.74099,1.14494,0.82924,0.72268,0.81191,0.61496,0.94714,0.81358,1.23375,0.00043,0.00043,0.00043
292,137624,0.763,0.73305,1.1425,0.83161,0.7214,0.81183,0.61475,0.94746,0.81328,1.23408,0.000397,0.000397,0.000397
293,137859,0.76006,0.72879,1.13937,0.83254,0.72058,0.81197,0.61481,0.94807,0.81326,1.23448,0.000364,0.000364,0.000364
294,138094,0.7619,0.73287,1.13887,0.83247,0.72055,0.81197,0.61473,0.94823,0.81244,1.23465,0.000331,0.000331,0.000331
295,138343,0.75887,0.72908,1.13803,0.83054,0.72314,0.81183,0.61454,0.94833,0.81179,1.23472,0.000298,0.000298,0.000298
296,138595,0.76152,0.72503,1.1396,0.83215,0.71939,0.81177,0.61432,0.9485,0.81101,1.23491,0.000265,0.000265,0.000265
297,138845,0.75879,0.72513,1.13854,0.83168,0.72008,0.81172,0.61433,0.9486,0.81013,1.23514,0.000232,0.000232,0.000232
298,139082,0.75509,0.71984,1.13498,0.82365,0.726,0.81174,0.61431,0.94851,0.80938,1.23504,0.000199,0.000199,0.000199
299,139318,0.75001,0.71888,1.13374,0.82478,0.7256,0.81171,0.61425,0.94845,0.80879,1.23503,0.000166,0.000166,0.000166
300,139557,0.75541,0.72414,1.13755,0.82871,0.72222,0.8115,0.6141,0.94872,0.80801,1.23544,0.000133,0.000133,0.000133
