epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,96455.5,0.87269,0.97815,1.26834,0.80103,0.72086,0.80356,0.60818,0.93142,0.85506,1.2971,0.003862,0.003862,0.003862
188,97360.3,0.87069,0.96879,1.26617,0.80024,0.7214,0.8037,0.60833,0.93121,0.85472,1.29675,0.003829,0.003829,0.003829
189,98266.7,0.86974,0.96043,1.26564,0.80025,0.72145,0.80389,0.60864,0.93097,0.85379,1.29638,0.003796,0.003796,0.003796
190,99175.7,0.86633,0.9646,1.26471,0.79731,0.72311,0.80413,0.60891,0.93092,0.8533,1.29605,0.003763,0.003763,0.003763
191,100081,0.86974,0.96399,1.26658,0.79806,0.72386,0.80438,0.60904,0.93102,0.85305,1.29596,0.00373,0.00373,0.00373
192,101027,0.8643,0.95341,1.26289,0.79643,0.72654,0.80419,0.60898,0.93078,0.85228,1.29565,0.003697,0.003697,0.003697
193,101886,0.87067,0.95959,1.2666,0.80055,0.72349,0.80464,0.60926,0.9307,0.85182,1.2953,0.003664,0.003664,0.003664
194,102319,0.86856,0.94893,1.26298,0.80063,0.72466,0.80475,0.60982,0.93046,0.85086,1.29496,0.003631,0.003631,0.003631
195,102695,0.86006,0.95145,1.25986,0.80036,0.72627,0.80507,0.60994,0.93028,0.85051,1.29469,0.003598,0.003598,0.003598
196,103102,0.86348,0.9563,1.26194,0.79986,0.72579,0.805,0.61055,0.93027,0.84975,1.29437,0.003565,0.003565,0.003565
197,103479,0.86244,0.94686,1.26046,0.80016,0.72601,0.80529,0.61064,0.93018,0.84971,1.29429,0.003532,0.003532,0.003532
198,103886,0.85912,0.94637,1.25834,0.7992,0.7253,0.80505,0.61058,0.93026,0.84942,1.29419,0.003499,0.003499,0.003499
199,104264,0.85887,0.94553,1.25543,0.79986,0.72527,0.80558,0.6108,0.93019,0.84902,1.29397,0.003466,0.003466,0.003466
200,104666,0.85604,0.93966,1.25877,0.79846,0.72528,0.80562,0.61079,0.92995,0.84872,1.29368,0.003433,0.003433,0.003433
201,105049,0.85397,0.93369,1.25371,0.79758,0.72584,0.80569,0.61091,0.9299,0.84783,1.29351,0.0034,0.0034,0.0034
202,105448,0.85931,0.93424,1.25824,0.79958,0.72516,0.80634,0.61106,0.92967,0.84768,1.2932,0.003367,0.003367,0.003367
203,105836,0.8517,0.93519,1.25286,0.79987,0.72508,0.80625,0.61108,0.92978,0.84751,1.29316,0.003334,0.003334,0.003334
204,106229,0.8543,0.92977,1.25247,0.80226,0.72478,0.80668,0.61137,0.92976,0.84708,1.2931,0.003301,0.003301,0.003301
205,106620,0.84976,0.9248,1.25072,0.80624,0.72248,0.80685,0.61174,0.92993,0.84659,1.29299,0.003268,0.003268,0.003268
206,107009,0.8502,0.92377,1.25,0.80475,0.72335,0.80701,0.61205,0.92985,0.84645,1.29284,0.003235,0.003235,0.003235
207,107408,0.85251,0.92623,1.2511,0.79545,0.7287,0.80738,0.61197,0.92961,0.84573,1.29248,0.003202,0.003202,0.003202
208,107789,0.85117,0.93161,1.25223,0.79816,0.72733,0.80747,0.61244,0.9296,0.84533,1.29229,0.003169,0.003169,0.003169
209,108195,0.84392,0.90861,1.2455,0.79958,0.72664,0.80743,0.61268,0.92932,0.84476,1.29181,0.003136,0.003136,0.003136
210,108572,0.84536,0.91077,1.24581,0.79805,0.72761,0.80779,0.6129,0.92902,0.8442,1.29149,0.003103,0.003103,0.003103
211,108979,0.84726,0.91394,1.2482,0.79937,0.72813,0.8084,0.61333,0.92861,0.84396,1.29086,0.00307,0.00307,0.00307
212,109356,0.84596,0.9135,1.24671,0.80196,0.72446,0.80814,0.61387,0.92837,0.84346,1.29063,0.003037,0.003037,0.003037
213,109762,0.83947,0.90658,1.24111,0.80361,0.72481,0.80859,0.61395,0.92836,0.843,1.29069,0.003004,0.003004,0.003004
214,110141,0.83847,0.90924,1.23901,0.80348,0.72454,0.8085,0.61391,0.92822,0.84254,1.29033,0.002971,0.002971,0.002971
215,110541,0.83841,0.90009,1.23884,0.79844,0.72859,0.80883,0.61451,0.92797,0.84213,1.2899,0.002938,0.002938,0.002938
216,110925,0.83856,0.90231,1.23781,0.79924,0.72825,0.8089,0.61469,0.92796,0.84163,1.28974,0.002905,0.002905,0.002905
217,111320,0.83803,0.90148,1.23839,0.79621,0.7307,0.80906,0.61459,0.92813,0.84082,1.28967,0.002872,0.002872,0.002872
218,111706,0.83355,0.89276,1.23425,0.7985,0.73061,0.80929,0.61474,0.92839,0.84054,1.2897,0.002839,0.002839,0.002839
219,112098,0.83221,0.90116,1.23362,0.81627,0.7162,0.80928,0.61498,0.92825,0.84005,1.2896,0.002806,0.002806,0.002806
220,112571,0.83324,0.89,1.23399,0.81446,0.71755,0.8096,0.61479,0.92813,0.83955,1.28937,0.002773,0.002773,0.002773
221,113107,0.82923,0.8877,1.23282,0.81048,0.722,0.80976,0.61495,0.92822,0.83874,1.28926,0.00274,0.00274,0.00274
222,113647,0.83081,0.88979,1.23496,0.80547,0.72755,0.80997,0.61535,0.92835,0.83828,1.28938,0.002707,0.002707,0.002707
223,114189,0.82758,0.882,1.23026,0.79926,0.73422,0.81016,0.61528,0.92849,0.83765,1.2893,0.002674,0.002674,0.002674
224,114728,0.82555,0.88855,1.23243,0.80002,0.7338,0.81027,0.61548,0.92849,0.83704,1.28926,0.002641,0.002641,0.002641
225,115262,0.82817,0.88447,1.23156,0.8001,0.73316,0.81049,0.61571,0.9284,0.83613,1.28902,0.002608,0.002608,0.002608
226,115799,0.82346,0.87559,1.22643,0.81596,0.72178,0.81061,0.61571,0.92847,0.83573,1.28891,0.002575,0.002575,0.002575
227,116346,0.82333,0.87758,1.22882,0.80307,0.73255,0.81081,0.61573,0.92858,0.83511,1.28908,0.002542,0.002542,0.002542
228,116882,0.82593,0.87608,1.22877,0.80222,0.73356,0.81097,0.61581,0.92863,0.83449,1.28896,0.002509,0.002509,0.002509
229,117427,0.82472,0.87344,1.22926,0.80311,0.73239,0.81117,0.61622,0.92882,0.83418,1.28905,0.002476,0.002476,0.002476
230,117959,0.81877,0.86742,1.22265,0.81824,0.72035,0.81131,0.61598,0.92878,0.83361,1.28896,0.002443,0.002443,0.002443
231,118506,0.81908,0.86808,1.2281,0.81026,0.72793,0.81164,0.61645,0.92871,0.83335,1.28882,0.00241,0.00241,0.00241
232,119032,0.81817,0.86409,1.22531,0.80983,0.7287,0.81196,0.61664,0.92878,0.83303,1.2888,0.002377,0.002377,0.002377
233,119584,0.81418,0.85991,1.22023,0.80782,0.73135,0.81211,0.61661,0.92846,0.83249,1.28851,0.002344,0.002344,0.002344
234,120103,0.81246,0.85611,1.21935,0.80394,0.73291,0.8122,0.61668,0.92836,0.83215,1.28836,0.002311,0.002311,0.002311
235,120653,0.8132,0.85416,1.21943,0.80404,0.73378,0.8123,0.61715,0.92843,0.83183,1.28832,0.002278,0.002278,0.002278
236,121178,0.81177,0.85047,1.21983,0.80347,0.73453,0.81241,0.61726,0.92873,0.83189,1.28868,0.002245,0.002245,0.002245
237,121735,0.8135,0.85489,1.22023,0.80549,0.73231,0.81286,0.61743,0.92856,0.83144,1.28849,0.002212,0.002212,0.002212
238,122247,0.80901,0.85134,1.21767,0.80875,0.73033,0.81289,0.6176,0.9285,0.83121,1.28827,0.002179,0.002179,0.002179
239,122889,0.81098,0.84633,1.21916,0.80958,0.72987,0.81325,0.61792,0.92866,0.8306,1.28843,0.002146,0.002146,0.002146
240,123555,0.80854,0.84442,1.21431,0.8086,0.73113,0.81327,0.61799,0.92858,0.8302,1.2884,0.002113,0.002113,0.002113
241,124251,0.80258,0.8386,1.21197,0.80829,0.73123,0.81327,0.61813,0.92867,0.82973,1.2885,0.00208,0.00208,0.00208
242,124904,0.80154,0.83782,1.21231,0.80955,0.73166,0.81339,0.61835,0.92882,0.82938,1.28857,0.002047,0.002047,0.002047
243,125586,0.80464,0.83339,1.211,0.80648,0.73444,0.81361,0.61828,0.92866,0.8289,1.28843,0.002014,0.002014,0.002014
244,126249,0.79984,0.83219,1.21094,0.81059,0.73103,0.81348,0.61813,0.92887,0.82867,1.28856,0.001981,0.001981,0.001981
245,126937,0.8009,0.83164,1.20832,0.81053,0.7312,0.81362,0.61855,0.92894,0.82843,1.28866,0.001948,0.001948,0.001948
246,127618,0.79951,0.83031,1.21108,0.80849,0.73313,0.81359,0.61835,0.92926,0.82784,1.28907,0.001915,0.001915,0.001915
247,128288,0.79457,0.82366,1.20437,0.81056,0.73262,0.81371,0.61828,0.92925,0.82767,1.28899,0.001882,0.001882,0.001882
248,128972,0.79462,0.82182,1.20706,0.80963,0.73369,0.8139,0.61831,0.92971,0.8278,1.28907,0.001849,0.001849,0.001849
249,129634,0.79423,0.82502,1.20456,0.80862,0.73433,0.814,0.61835,0.92966,0.82767,1.28909,0.001816,0.001816,0.001816
250,130309,0.79014,0.81773,1.20372,0.8075,0.73514,0.81382,0.61843,0.92962,0.82759,1.28903,0.001783,0.001783,0.001783
251,130990,0.79166,0.81288,1.20363,0.80804,0.73444,0.81392,0.61844,0.9302,0.82732,1.28928,0.00175,0.00175,0.00175
252,131674,0.78803,0.81241,1.20125,0.80633,0.73706,0.81415,0.61883,0.93026,0.82722,1.28948,0.001717,0.001717,0.001717
253,132361,0.78838,0.80993,1.19855,0.80593,0.73724,0.81412,0.61857,0.93047,0.82723,1.2896,0.001684,0.001684,0.001684
254,133065,0.7885,0.81235,1.20106,0.80722,0.73506,0.81429,0.61859,0.93063,0.82713,1.2898,0.001651,0.001651,0.001651
255,133730,0.78612,0.80158,1.19802,0.80792,0.73506,0.81445,0.61837,0.93055,0.82688,1.28974,0.001618,0.001618,0.001618
256,134434,0.78878,0.80938,1.20029,0.80859,0.73574,0.81439,0.61843,0.93079,0.82675,1.28973,0.001585,0.001585,0.001585
257,135102,0.78593,0.80697,1.19927,0.80964,0.73445,0.81415,0.61834,0.93114,0.82693,1.28987,0.001552,0.001552,0.001552
258,135810,0.77898,0.8003,1.19594,0.80876,0.73463,0.81449,0.61815,0.93126,0.82661,1.29009,0.001519,0.001519,0.001519
259,136498,0.7776,0.79283,1.19366,0.80873,0.73485,0.81448,0.61814,0.93173,0.82629,1.2906,0.001486,0.001486,0.001486
260,137187,0.77422,0.78499,1.18907,0.81286,0.73165,0.81441,0.61843,0.9319,0.82596,1.29065,0.001453,0.001453,0.001453
261,137866,0.77982,0.79532,1.19577,0.81294,0.73122,0.81448,0.61833,0.93201,0.82565,1.29066,0.00142,0.00142,0.00142
262,138550,0.77678,0.78906,1.18976,0.81215,0.73263,0.81477,0.6185,0.9322,0.82555,1.29087,0.001387,0.001387,0.001387
263,139245,0.78012,0.78765,1.19062,0.81283,0.73255,0.81482,0.61848,0.9322,0.82537,1.2908,0.001354,0.001354,0.001354
264,139939,0.77731,0.78599,1.19197,0.81269,0.73137,0.81465,0.61884,0.93248,0.82512,1.29119,0.001321,0.001321,0.001321
265,140619,0.77635,0.78082,1.19,0.81407,0.73132,0.81474,0.61899,0.93266,0.82456,1.29135,0.001288,0.001288,0.001288
266,141284,0.76904,0.77441,1.18472,0.81388,0.7322,0.81461,0.61886,0.93279,0.82443,1.29151,0.001255,0.001255,0.001255
267,141957,0.76922,0.77461,1.18491,0.81176,0.73297,0.81483,0.6189,0.93286,0.82404,1.29154,0.001222,0.001222,0.001222
268,142632,0.76738,0.773,1.18536,0.81079,0.73287,0.81467,0.61899,0.93308,0.82395,1.29161,0.001189,0.001189,0.001189
269,143307,0.76813,0.7732,1.18539,0.81094,0.73255,0.81441,0.61898,0.93321,0.82356,1.2916,0.001156,0.001156,0.001156
270,143944,0.76499,0.76556,1.18129,0.81098,0.73187,0.81426,0.61879,0.93338,0.82326,1.29176,0.001123,0.001123,0.001123
271,144615,0.76271,0.77149,1.18367,0.81729,0.72764,0.81421,0.61872,0.93356,0.82295,1.29205,0.00109,0.00109,0.00109
272,145263,0.76305,0.75775,1.17908,0.81859,0.72595,0.81421,0.61872,0.93398,0.82281,1.29244,0.001057,0.001057,0.001057
273,145938,0.75692,0.75252,1.17699,0.82044,0.72468,0.81442,0.61864,0.93414,0.82244,1.29266,0.001024,0.001024,0.001024
274,146588,0.75762,0.75826,1.1791,0.81856,0.72623,0.81461,0.6187,0.93429,0.82203,1.29276,0.000991,0.000991,0.000991
275,147259,0.75622,0.75518,1.17661,0.81812,0.72573,0.81419,0.61869,0.9343,0.82181,1.29277,0.000958,0.000958,0.000958
276,147921,0.75604,0.7528,1.17529,0.82617,0.7207,0.81411,0.61859,0.93464,0.82167,1.29315,0.000925,0.000925,0.000925
277,148583,0.75283,0.7518,1.17324,0.82744,0.72062,0.81441,0.61817,0.93494,0.82155,1.29341,0.000892,0.000892,0.000892
278,149255,0.75263,0.74446,1.17144,0.82466,0.7227,0.81458,0.61857,0.93515,0.82092,1.29363,0.000859,0.000859,0.000859
279,149915,0.7524,0.74836,1.17421,0.81781,0.72731,0.81436,0.61819,0.93566,0.82033,1.29425,0.000826,0.000826,0.000826
280,150587,0.75024,0.75037,1.17339,0.81825,0.7269,0.81422,0.6183,0.93613,0.82017,1.29456,0.000793,0.000793,0.000793
281,151246,0.74873,0.74676,1.17142,0.81926,0.72577,0.81406,0.61813,0.93623,0.81974,1.29466,0.00076,0.00076,0.00076
282,151925,0.74981,0.74308,1.17206,0.815,0.72839,0.81436,0.6183,0.93636,0.81915,1.29483,0.000727,0.000727,0.000727
283,152569,0.74581,0.73692,1.1679,0.81449,0.7283,0.81419,0.61816,0.93674,0.81878,1.29518,0.000694,0.000694,0.000694
284,153255,0.74141,0.73558,1.16662,0.8137,0.72916,0.81409,0.61788,0.93679,0.81856,1.29517,0.000661,0.000661,0.000661
285,153895,0.74591,0.73478,1.16758,0.81375,0.72809,0.81427,0.61812,0.93698,0.81824,1.29543,0.000628,0.000628,0.000628
286,154571,0.7413,0.73284,1.16537,0.81372,0.72863,0.81437,0.61772,0.93713,0.81784,1.29551,0.000595,0.000595,0.000595
287,155119,0.74174,0.72739,1.16372,0.80758,0.73356,0.81419,0.61749,0.93721,0.8173,1.29565,0.000562,0.000562,0.000562
288,155667,0.74212,0.72539,1.16516,0.80845,0.73172,0.81422,0.61742,0.93736,0.81713,1.2958,0.000529,0.000529,0.000529
289,156195,0.73468,0.72434,1.16091,0.80857,0.73302,0.81412,0.61714,0.93753,0.81695,1.29603,0.000496,0.000496,0.000496
290,156747,0.73617,0.72279,1.16376,0.80809,0.73337,0.81394,0.61653,0.93788,0.81652,1.29642,0.000463,0.000463,0.000463
291,157276,0.73673,0.72225,1.16401,0.80748,0.73416,0.81392,0.61666,0.93827,0.81584,1.29684,0.00043,0.00043,0.00043
292,157822,0.73549,0.7205,1.16207,0.81428,0.73019,0.81392,0.61654,0.93883,0.81544,1.2975,0.000397,0.000397,0.000397
293,158365,0.73304,0.71255,1.15938,0.82238,0.72292,0.81379,0.61668,0.93911,0.81524,1.29777,0.000364,0.000364,0.000364
294,158914,0.73271,0.71865,1.15816,0.82116,0.72264,0.81357,0.61657,0.93978,0.81495,1.29846,0.000331,0.000331,0.000331
295,159465,0.73203,0.71455,1.15828,0.82105,0.72295,0.81316,0.61639,0.94,0.81467,1.2986,0.000298,0.000298,0.000298
296,160011,0.73227,0.70978,1.15719,0.82149,0.72295,0.81295,0.61643,0.94029,0.8144,1.29906,0.000265,0.000265,0.000265
297,160557,0.73086,0.71022,1.15763,0.8217,0.72266,0.81291,0.61623,0.94061,0.8142,1.29939,0.000232,0.000232,0.000232
298,161081,0.72844,0.70816,1.15497,0.82415,0.72129,0.81292,0.61637,0.94093,0.81392,1.29967,0.000199,0.000199,0.000199
299,161630,0.7216,0.70274,1.15357,0.82474,0.71928,0.81284,0.61626,0.94134,0.81353,1.30014,0.000166,0.000166,0.000166
300,162158,0.72753,0.70904,1.15663,0.82589,0.72036,0.81286,0.61594,0.94153,0.81337,1.30042,0.000133,0.000133,0.000133
